,Open_0,High_0,Low_0,Adj Close_0,Open_1,High_1,Low_1,Adj Close_1,Open_2,High_2,Low_2,Adj Close_2,Open_3,High_3,Low_3,Adj Close_3,Open_4,High_4,Low_4,Adj Close_4
461,11643.349609,11643.349609,11378.349609,11397.0,11396.169922,11652.740234,11296.120117,11577.049805,11577.540039,11633.700195,11469.169922,11504.620117,11502.129883,11581.25,11391.139648,11541.780273,11543.219727,11812.459961,11542.839844,11808.790039
462,11396.169922,11652.740234,11296.120117,11577.049805,11577.540039,11633.700195,11469.169922,11504.620117,11502.129883,11581.25,11391.139648,11541.780273,11543.219727,11812.459961,11542.839844,11808.790039,11807.959961,11940.75,11805.769531,11913.620117
463,11577.540039,11633.700195,11469.169922,11504.620117,11502.129883,11581.25,11391.139648,11541.780273,11543.219727,11812.459961,11542.839844,11808.790039,11807.959961,11940.75,11805.769531,11913.620117,11912.629883,11912.860352,11682.519531,11706.620117
464,11543.219727,11812.459961,11542.839844,11808.790039,11807.959961,11940.75,11805.769531,11913.620117,11912.629883,11912.860352,11682.519531,11706.620117,11707.759766,11891.209961,11694.360352,11869.040039,11872.070312,12284.30957,11872.070312,12208.549805
465,11807.959961,11940.75,11805.769531,11913.620117,11912.629883,11912.860352,11682.519531,11706.620117,11707.759766,11891.209961,11694.360352,11869.040039,11872.070312,12284.30957,11872.070312,12208.549805,12207.339844,12251.919922,12164.240234,12231.110352
466,11912.629883,11912.860352,11682.519531,11706.620117,11707.759766,11891.209961,11694.360352,11869.040039,11872.070312,12284.30957,11872.070312,12208.549805,12207.339844,12251.919922,12164.240234,12231.110352,12229.219727,12229.290039,11954.410156,11955.009766
467,11707.759766,11891.209961,11694.360352,11869.040039,11872.070312,12284.30957,11872.070312,12208.549805,12207.339844,12251.919922,12164.240234,12231.110352,12229.219727,12229.290039,11954.410156,11955.009766,11951.530273,11951.759766,11630.030273,11657.959961
468,11872.070312,12284.30957,11872.070312,12208.549805,12207.339844,12251.919922,12164.240234,12231.110352,12229.219727,12229.290039,11954.410156,11955.009766,11951.530273,11951.759766,11630.030273,11657.959961,11658.490234,11876.830078,11658.490234,11836.040039
469,12207.339844,12251.919922,12164.240234,12231.110352,12229.219727,12229.290039,11954.410156,11955.009766,11951.530273,11951.759766,11630.030273,11657.959961,11658.490234,11876.830078,11658.490234,11836.040039,11835.589844,12065.929688,11835.429688,12044.469727
470,12229.219727,12229.290039,11954.410156,11955.009766,11951.530273,11951.759766,11630.030273,11657.959961,11658.490234,11876.830078,11658.490234,11836.040039,11835.589844,12065.929688,11835.429688,12044.469727,12043.410156,12043.490234,11850.30957,11983.240234
471,11951.530273,11951.759766,11630.030273,11657.959961,11658.490234,11876.830078,11658.490234,11836.040039,11835.589844,12065.929688,11835.429688,12044.469727,12043.410156,12043.490234,11850.30957,11983.240234,11983.019531,12074.44043,11880.69043,12068.389648
472,11658.490234,11876.830078,11658.490234,11836.040039,11835.589844,12065.929688,11835.429688,12044.469727,12043.410156,12043.490234,11850.30957,11983.240234,11983.019531,12074.44043,11880.69043,12068.389648,12055.519531,12187.509766,12002.169922,12170.179688
473,11835.589844,12065.929688,11835.429688,12044.469727,12043.410156,12043.490234,11850.30957,11983.240234,11983.019531,12074.44043,11880.69043,12068.389648,12055.519531,12187.509766,12002.169922,12170.179688,12166.400391,12166.400391,11736.929688,11780.94043
474,12043.410156,12043.490234,11850.30957,11983.240234,11983.019531,12074.44043,11880.69043,12068.389648,12055.519531,12187.509766,12002.169922,12170.179688,12166.400391,12166.400391,11736.929688,11780.94043,11780.030273,11961.139648,11779.879883,11893.860352
475,12055.519531,12187.509766,12002.169922,12170.179688,12166.400391,12166.400391,11736.929688,11780.94043,11780.030273,11961.139648,11779.879883,11893.860352,11896.280273,12179.719727,11896.280273,12153.679688,12153.0,12170.55957,12027.030273,12078.980469
476,12166.400391,12166.400391,11736.929688,11780.94043,11780.030273,11961.139648,11779.879883,11893.860352,11896.280273,12179.719727,11896.280273,12153.679688,12153.0,12170.55957,12027.030273,12078.980469,12077.919922,12165.110352,12001.259766,12096.160156
477,11896.280273,12179.719727,11896.280273,12153.679688,12153.0,12170.55957,12027.030273,12078.980469,12077.919922,12165.110352,12001.259766,12096.160156,12084.740234,12109.030273,11890.570312,11905.589844,11905.669922,11948.429688,11676.349609,11770.730469
478,12077.919922,12165.110352,12001.259766,12096.160156,12084.740234,12109.030273,11890.570312,11905.589844,11905.669922,11948.429688,11676.349609,11770.730469,11768.980469,11854.80957,11755.820312,11796.160156,11795.549805,11795.700195,11454.070312,11547.30957
479,11905.669922,11948.429688,11676.349609,11770.730469,11768.980469,11854.80957,11755.820312,11796.160156,11795.549805,11795.700195,11454.070312,11547.30957,11542.389648,11571.75,11433.969727,11493.719727,11492.740234,11492.820312,11257.549805,11257.549805
480,11795.549805,11795.700195,11454.070312,11547.30957,11542.389648,11571.75,11433.969727,11493.719727,11492.740234,11492.820312,11257.549805,11257.549805,11251.879883,11361.469727,11231.429688,11231.650391,11232.469727,11562.099609,11232.160156,11523.009766
481,11251.879883,11361.469727,11231.429688,11231.650391,11232.469727,11562.099609,11232.160156,11523.009766,11523.009766,11624.009766,11517.040039,11555.629883,11559.269531,12045.679688,11559.269531,12045.679688,12046.209961,12062.639648,11974.620117,12020.030273
482,11559.269531,12045.679688,11559.269531,12045.679688,12046.209961,12062.639648,11974.620117,12020.030273,12022.370117,12146.679688,12007.120117,12019.419922,12021.540039,12186.530273,12021.459961,12097.830078,12097.75,12215.709961,12076.709961,12150.129883
483,12046.209961,12062.639648,11974.620117,12020.030273,12022.370117,12146.679688,12007.120117,12019.419922,12021.540039,12186.530273,12021.459961,12097.830078,12097.75,12215.709961,12076.709961,12150.129883,12144.410156,12257.669922,12060.370117,12196.370117
484,12022.370117,12146.679688,12007.120117,12019.419922,12021.540039,12186.530273,12021.459961,12097.830078,12097.75,12215.709961,12076.709961,12150.129883,12144.410156,12257.669922,12060.370117,12196.370117,12195.910156,12195.910156,11966.219727,11997.700195
485,12021.540039,12186.530273,12021.459961,12097.830078,12097.75,12215.709961,12076.709961,12150.129883,12144.410156,12257.669922,12060.370117,12196.370117,12195.910156,12195.910156,11966.219727,11997.700195,11996.030273,12212.830078,11995.509766,12184.259766
486,12097.75,12215.709961,12076.709961,12150.129883,12144.410156,12257.669922,12060.370117,12196.370117,12195.910156,12195.910156,11966.219727,11997.700195,11996.030273,12212.830078,11995.509766,12184.259766,12181.080078,12181.379883,11940.860352,12021.389648
487,11996.030273,12212.830078,11995.509766,12184.259766,12181.080078,12181.379883,11940.860352,12021.389648,12018.660156,12147.700195,11904.379883,11954.94043,11949.719727,11950.019531,11786.469727,11823.480469,11825.290039,11967.839844,11825.219727,11868.80957
488,12181.080078,12181.379883,11940.860352,12021.389648,12018.660156,12147.700195,11904.379883,11954.94043,11949.719727,11950.019531,11786.469727,11823.480469,11825.290039,11967.839844,11825.219727,11868.80957,11870.25,11968.179688,11819.30957,11866.389648
489,11825.290039,11967.839844,11825.219727,11868.80957,11870.25,11968.179688,11819.30957,11866.389648,11866.540039,11925.879883,11735.19043,11766.259766,11769.209961,12117.129883,11768.830078,12103.580078,12103.580078,12119.700195,11999.44043,12107.740234
490,11866.540039,11925.879883,11735.19043,11766.259766,11769.209961,12117.129883,11768.830078,12103.580078,12103.580078,12119.700195,11999.44043,12107.740234,12107.589844,12182.709961,12107.370117,12169.650391,12169.879883,12297.44043,12169.799805,12294.0
491,11769.209961,12117.129883,11768.830078,12103.580078,12103.580078,12119.700195,11999.44043,12107.740234,12107.589844,12182.709961,12107.370117,12169.650391,12169.879883,12297.44043,12169.799805,12294.0,12293.469727,12328.469727,12269.969727,12291.349609
492,12103.580078,12119.700195,11999.44043,12107.740234,12107.589844,12182.709961,12107.370117,12169.650391,12169.879883,12297.44043,12169.799805,12294.0,12293.469727,12328.469727,12269.969727,12291.349609,12288.849609,12299.110352,12140.169922,12151.410156
493,12107.589844,12182.709961,12107.370117,12169.650391,12169.879883,12297.44043,12169.799805,12294.0,12293.469727,12328.469727,12269.969727,12291.349609,12288.849609,12299.110352,12140.169922,12151.410156,12152.320312,12293.959961,12152.089844,12287.040039
494,12286.280273,12290.05957,12213.780273,12217.55957,12221.19043,12479.650391,12221.19043,12397.379883,12392.459961,12430.0,12337.25,12418.419922,12418.419922,12435.980469,12283.900391,12415.700195,12407.450195,12415.240234,12332.410156,12359.919922
495,12359.30957,12409.080078,12333.849609,12392.69043,12394.509766,12514.69043,12394.509766,12462.469727,12459.519531,12462.580078,12399.009766,12449.450195,12449.910156,12483.700195,12385.080078,12471.019531,12469.959961,12470.120117,12311.790039,12422.05957
496,12459.519531,12462.580078,12399.009766,12449.450195,12449.910156,12483.700195,12385.080078,12471.019531,12469.959961,12470.120117,12311.790039,12422.05957,12423.120117,12573.650391,12423.120117,12482.070312,12474.69043,12582.280273,12453.200195,12578.950195
497,12423.120117,12573.650391,12423.120117,12482.070312,12474.69043,12582.280273,12453.200195,12578.950195,12578.19043,12625.799805,12563.580078,12623.980469,12623.830078,12720.480469,12620.759766,12720.480469,12720.25,12764.490234,12665.830078,12708.820312
498,12578.19043,12625.799805,12563.580078,12623.980469,12623.830078,12720.480469,12620.759766,12720.480469,12720.25,12764.490234,12665.830078,12708.820312,12708.370117,12708.519531,12613.540039,12675.75,12673.629883,12778.259766,12580.120117,12758.849609
499,12708.370117,12708.519531,12613.540039,12675.75,12673.629883,12778.259766,12580.120117,12758.849609,12756.959961,12841.950195,12695.160156,12734.629883,12733.950195,12733.950195,12630.719727,12660.459961,12659.169922,12659.320312,12529.410156,12653.719727
500,12756.959961,12841.950195,12695.160156,12734.629883,12733.950195,12733.950195,12630.719727,12660.459961,12659.169922,12659.320312,12529.410156,12653.719727,12654.780273,12720.099609,12567.330078,12632.910156,12632.759766,12784.620117,12632.759766,12716.459961
501,12716.540039,12741.889648,12676.049805,12705.410156,12705.040039,12869.950195,12704.959961,12862.230469,12860.719727,12860.790039,12793.429688,12845.129883,12844.370117,12903.709961,12782.570312,12878.200195,12865.790039,12893.639648,12817.69043,12883.950195
502,12705.040039,12869.950195,12704.959961,12862.230469,12860.719727,12860.790039,12793.429688,12845.129883,12844.370117,12903.709961,12782.570312,12878.200195,12865.790039,12893.639648,12817.69043,12883.950195,12884.410156,12924.709961,12846.410156,12890.459961
503,12844.370117,12903.709961,12782.570312,12878.200195,12865.790039,12893.639648,12817.69043,12883.950195,12884.410156,12924.709961,12846.410156,12890.459961,12889.549805,12889.629883,12743.55957,12801.230469,12799.110352,12887.929688,12799.110352,12874.040039
504,12865.790039,12893.639648,12817.69043,12883.950195,12884.410156,12924.709961,12846.410156,12890.459961,12889.549805,12889.629883,12743.55957,12801.230469,12799.110352,12887.929688,12799.110352,12874.040039,12871.769531,12878.879883,12786.929688,12878.280273
505,12981.129883,13027.519531,12882.589844,12981.509766,12976.740234,13021.509766,12952.820312,13005.120117,13005.419922,13055.75,12929.660156,12952.070312,12952.290039,13032.669922,12943.05957,12980.299805,12980.75,12997.509766,12927.769531,12977.570312
506,12976.740234,13021.509766,12952.820312,13005.120117,13005.419922,13055.75,12929.660156,12952.070312,12952.290039,13032.669922,12943.05957,12980.299805,12980.75,12997.509766,12927.769531,12977.570312,12977.339844,12977.339844,12883.910156,12962.80957
507,13005.419922,13055.75,12929.660156,12952.070312,12952.290039,13032.669922,12943.05957,12980.299805,12980.75,12997.509766,12927.769531,12977.570312,12977.339844,12977.339844,12883.910156,12962.80957,12958.650391,12958.730469,12734.860352,12759.150391
508,12977.339844,12977.339844,12883.910156,12962.80957,12958.650391,12958.730469,12734.860352,12759.150391,12756.120117,12857.730469,12751.509766,12837.330078,12835.530273,12937.19043,12835.530273,12907.94043,12908.620117,12968.790039,12906.429688,12922.019531
509,12920.580078,12976.360352,12919.980469,12959.709961,12953.200195,13180.400391,12953.129883,13177.679688,13177.150391,13221.269531,13166.25,13194.099609,13192.969727,13253.509766,13170.19043,13252.759766,13253.509766,13289.080078,13231.450195,13232.620117
510,13177.150391,13221.269531,13166.25,13194.099609,13192.969727,13253.509766,13170.19043,13252.759766,13253.509766,13289.080078,13231.450195,13232.620117,13231.94043,13269.709961,13208.629883,13239.129883,13238.450195,13238.450195,13123.379883,13170.19043
511,13253.509766,13289.080078,13231.450195,13232.620117,13231.94043,13269.709961,13208.629883,13239.129883,13238.450195,13238.450195,13123.379883,13170.19043,13170.790039,13190.019531,13112.929688,13124.620117,13124.400391,13124.469727,13017.419922,13046.139648
512,13238.450195,13238.450195,13123.379883,13170.19043,13170.790039,13190.019531,13112.929688,13124.620117,13124.400391,13124.469727,13017.419922,13046.139648,13045.990234,13099.910156,13002.769531,13080.730469,13082.620117,13243.860352,13082.389648,13241.629883
513,13242.089844,13264.980469,13194.330078,13197.730469,13195.389648,13212.639648,13069.259766,13126.209961,13125.990234,13151.570312,13032.669922,13145.820312,13147.94043,13224.490234,13147.780273,13212.040039,13211.360352,13297.110352,13153.69043,13264.490234
514,13125.990234,13151.570312,13032.669922,13145.820312,13147.94043,13224.490234,13147.780273,13212.040039,13211.360352,13297.110352,13153.69043,13264.490234,13258.959961,13265.360352,13131.209961,13199.549805,13198.19043,13198.19043,13020.860352,13074.75
515,13147.94043,13224.490234,13147.780273,13212.040039,13211.360352,13297.110352,13153.69043,13264.490234,13258.959961,13265.360352,13131.209961,13199.549805,13198.19043,13198.19043,13020.860352,13074.75,13067.179688,13088.110352,13012.459961,13060.139648
516,13211.360352,13297.110352,13153.69043,13264.490234,13258.959961,13265.360352,13131.209961,13199.549805,13198.19043,13198.19043,13020.860352,13074.75,13067.179688,13088.110352,13012.459961,13060.139648,13057.570312,13057.719727,12903.780273,12929.589844
517,13258.959961,13265.360352,13131.209961,13199.549805,13198.19043,13198.19043,13020.860352,13074.75,13067.179688,13088.110352,13012.459961,13060.139648,13057.570312,13057.719727,12903.780273,12929.589844,12929.44043,12929.589844,12710.55957,12715.929688
518,13198.19043,13198.19043,13020.860352,13074.75,13067.179688,13088.110352,13012.459961,13060.139648,13057.570312,13057.719727,12903.780273,12929.589844,12929.44043,12929.589844,12710.55957,12715.929688,12716.919922,12844.820312,12716.919922,12805.389648
519,13067.179688,13088.110352,13012.459961,13060.139648,13057.570312,13057.719727,12903.780273,12929.589844,12929.44043,12929.589844,12710.55957,12715.929688,12716.919922,12844.820312,12716.919922,12805.389648,12806.450195,12986.959961,12806.299805,12986.580078
520,13057.570312,13057.719727,12903.780273,12929.589844,12929.44043,12929.589844,12710.55957,12715.929688,12716.919922,12844.820312,12716.919922,12805.389648,12806.450195,12986.959961,12806.299805,12986.580078,12986.200195,12986.349609,12845.280273,12849.589844
521,12929.44043,12929.589844,12710.55957,12715.929688,12716.919922,12844.820312,12716.919922,12805.389648,12806.450195,12986.959961,12806.299805,12986.580078,12986.200195,12986.349609,12845.280273,12849.589844,12850.879883,12986.769531,12850.799805,12921.410156
522,12716.919922,12844.820312,12716.919922,12805.389648,12806.450195,12986.959961,12806.299805,12986.580078,12986.200195,12986.349609,12845.280273,12849.589844,12850.879883,12986.769531,12850.799805,12921.410156,12921.790039,13131.360352,12921.790039,13115.540039
523,12986.200195,12986.349609,12845.280273,12849.589844,12850.879883,12986.769531,12850.799805,12921.410156,12921.790039,13131.360352,12921.790039,13115.540039,13114.55957,13114.55957,13027.490234,13032.75,13028.730469,13080.200195,12896.820312,12964.099609
524,12850.879883,12986.769531,12850.799805,12921.410156,12921.790039,13131.360352,12921.790039,13115.540039,13114.55957,13114.55957,13027.490234,13032.75,13028.730469,13080.200195,12896.820312,12964.099609,12964.480469,13082.540039,12964.25,13029.259766
525,12921.790039,13131.360352,12921.790039,13115.540039,13114.55957,13114.55957,13027.490234,13032.75,13028.730469,13080.200195,12896.820312,12964.099609,12964.480469,13082.540039,12964.25,13029.259766,13028.200195,13028.200195,12845.580078,12927.169922
526,13114.55957,13114.55957,13027.490234,13032.75,13028.730469,13080.200195,12896.820312,12964.099609,12964.480469,13082.540039,12964.25,13029.259766,13028.200195,13028.200195,12845.580078,12927.169922,12927.769531,13050.299805,12926.490234,13001.55957
527,13090.110352,13227.820312,13075.959961,13204.620117,13204.700195,13266.679688,13192.209961,13228.30957,13228.30957,13228.759766,13176.009766,13213.629883,13214.160156,13338.660156,13174.650391,13279.320312,13278.110352,13278.110352,13192.209961,13268.570312
528,13228.30957,13228.759766,13176.009766,13213.629883,13214.160156,13338.660156,13174.650391,13279.320312,13278.110352,13278.110352,13192.209961,13268.570312,13267.589844,13284.089844,13175.639648,13206.589844,13204.620117,13205.0,13022.339844,13038.269531
529,13214.160156,13338.660156,13174.650391,13279.320312,13278.110352,13278.110352,13192.209961,13268.570312,13267.589844,13284.089844,13175.639648,13206.589844,13204.620117,13205.0,13022.339844,13038.269531,13035.849609,13049.089844,12970.0,13008.530273
530,13204.620117,13205.0,13022.339844,13038.269531,13035.849609,13049.089844,12970.0,13008.530273,13000.730469,13000.730469,12810.389648,12932.089844,12921.80957,12921.80957,12748.480469,12835.05957,12831.580078,12931.709961,12820.299805,12855.040039
531,12921.80957,12921.80957,12748.480469,12835.05957,12831.580078,12931.709961,12820.299805,12855.040039,12851.790039,12918.009766,12779.280273,12820.599609,12818.490234,12818.860352,12661.480469,12695.349609,12695.049805,12758.429688,12608.160156,12632.0
532,12831.580078,12931.709961,12820.299805,12855.040039,12851.790039,12918.009766,12779.280273,12820.599609,12818.490234,12818.860352,12661.480469,12695.349609,12695.049805,12758.429688,12608.160156,12632.0,12617.320312,12722.629883,12597.339844,12598.549805
533,12851.790039,12918.009766,12779.280273,12820.599609,12818.490234,12818.860352,12661.480469,12695.349609,12695.049805,12758.429688,12608.160156,12632.0,12617.320312,12722.629883,12597.339844,12598.549805,12598.320312,12611.419922,12440.519531,12442.490234
534,12598.320312,12611.419922,12440.519531,12442.490234,12443.019531,12492.969727,12336.759766,12369.379883,12369.150391,12508.110352,12367.719727,12504.480469,12505.379883,12575.959961,12447.330078,12502.80957,12501.519531,12508.299805,12311.55957,12496.150391
535,12443.019531,12492.969727,12336.759766,12369.379883,12369.150391,12508.110352,12367.719727,12504.480469,12505.379883,12575.959961,12447.330078,12502.80957,12501.519531,12508.299805,12311.55957,12496.150391,12491.910156,12539.589844,12419.629883,12529.75
536,12369.150391,12508.110352,12367.719727,12504.480469,12505.379883,12575.959961,12447.330078,12502.80957,12501.519531,12508.299805,12311.55957,12496.150391,12491.910156,12539.589844,12419.629883,12529.75,12530.740234,12533.120117,12421.530273,12454.830078
537,12501.519531,12508.299805,12311.55957,12496.150391,12491.910156,12539.589844,12419.629883,12529.75,12530.740234,12533.120117,12421.530273,12454.830078,12454.830078,12611.610352,12454.599609,12580.69043,12579.019531,12579.099609,12396.400391,12419.860352
538,12454.830078,12611.610352,12454.599609,12580.69043,12579.019531,12579.099609,12396.400391,12419.860352,12414.410156,12489.870117,12316.480469,12393.450195,12391.55957,12391.629883,12107.480469,12118.570312,12119.849609,12143.69043,12035.089844,12101.459961
539,12414.410156,12489.870117,12316.480469,12393.450195,12391.55957,12391.629883,12107.480469,12118.570312,12119.849609,12143.69043,12035.089844,12101.459961,12101.080078,12147.549805,12072.169922,12127.950195,12125.0,12414.790039,12125.0,12414.790039
540,12391.55957,12391.629883,12107.480469,12118.570312,12119.849609,12143.69043,12035.089844,12101.459961,12101.080078,12147.549805,12072.169922,12127.950195,12125.0,12414.790039,12125.0,12414.790039,12416.530273,12555.259766,12416.530273,12460.959961
541,12119.849609,12143.69043,12035.089844,12101.459961,12101.080078,12147.549805,12072.169922,12127.950195,12125.0,12414.790039,12125.0,12414.790039,12416.530273,12555.259766,12416.530273,12460.959961,12460.80957,12554.200195,12398.44043,12554.200195
542,12101.080078,12147.549805,12072.169922,12127.950195,12125.0,12414.790039,12125.0,12414.790039,12416.530273,12555.259766,12416.530273,12460.959961,12460.80957,12554.200195,12398.44043,12554.200195,12553.80957,12650.469727,12398.480469,12411.230469
543,12125.0,12414.790039,12125.0,12414.790039,12416.530273,12555.259766,12416.530273,12460.959961,12460.80957,12554.200195,12398.44043,12554.200195,12553.80957,12650.469727,12398.480469,12411.230469,12412.070312,12577.019531,12411.910156,12573.799805
544,12416.530273,12555.259766,12416.530273,12460.959961,12460.80957,12554.200195,12398.44043,12554.200195,12553.80957,12650.469727,12398.480469,12411.230469,12412.070312,12577.019531,12411.910156,12573.799805,12566.379883,12598.25,12453.69043,12496.379883
545,12553.80957,12650.469727,12398.480469,12411.230469,12412.070312,12577.019531,12411.910156,12573.799805,12566.379883,12598.25,12453.69043,12496.379883,12497.889648,12698.679688,12497.660156,12651.910156,12652.209961,12774.700195,12651.379883,12767.169922
546,12566.379883,12598.25,12453.69043,12496.379883,12497.889648,12698.679688,12497.660156,12651.910156,12652.209961,12774.700195,12651.379883,12767.169922,12767.019531,12781.929688,12696.179688,12741.820312,12744.620117,12898.94043,12744.469727,12837.330078
547,12652.209961,12774.700195,12651.379883,12767.169922,12767.019531,12781.929688,12696.179688,12741.820312,12744.620117,12898.94043,12744.469727,12837.330078,12837.099609,12877.179688,12744.919922,12824.389648,12823.099609,12857.389648,12561.459961,12573.570312
548,12744.620117,12898.94043,12744.469727,12837.330078,12837.099609,12877.179688,12744.919922,12824.389648,12823.099609,12857.389648,12561.459961,12573.570312,12574.820312,12674.080078,12574.669922,12640.780273,12639.799805,12639.870117,12458.009766,12502.660156
549,12823.099609,12857.389648,12561.459961,12573.570312,12574.820312,12674.080078,12574.669922,12640.780273,12639.799805,12639.870117,12458.009766,12502.660156,12503.570312,12576.410156,12452.030273,12534.669922,12532.929688,12646.870117,12532.709961,12627.009766
550,12639.799805,12639.870117,12458.009766,12502.660156,12503.570312,12576.410156,12452.030273,12534.669922,12532.929688,12646.870117,12532.709961,12627.009766,12626.25,12626.25,12450.169922,12602.259766,12604.599609,12880.389648,12604.530273,12880.089844
551,12532.929688,12646.870117,12532.709961,12627.009766,12626.25,12626.25,12450.169922,12602.259766,12604.599609,12880.389648,12604.530273,12880.089844,12879.709961,12902.120117,12795.480469,12871.389648,12868.05957,12946.200195,12845.280273,12943.660156
552,12604.599609,12880.389648,12604.530273,12880.089844,12879.709961,12902.120117,12795.480469,12871.389648,12868.05957,12946.200195,12845.280273,12943.660156,12941.849609,12961.299805,12852.240234,12896.669922,12889.400391,12889.400391,12702.990234,12772.469727
553,12941.849609,12961.299805,12852.240234,12896.669922,12889.400391,12889.400391,12702.990234,12772.469727,12772.019531,12772.019531,12686.570312,12736.290039,12733.870117,12830.290039,12606.910156,12653.120117,12653.040039,12661.969727,12534.330078,12604.530273
554,12772.019531,12772.019531,12686.570312,12736.290039,12733.870117,12830.290039,12606.910156,12653.120117,12653.040039,12661.969727,12534.330078,12604.530273,12602.709961,12630.639648,12492.25,12573.269531,12573.730469,12784.730469,12573.040039,12777.089844
555,12733.870117,12830.290039,12606.910156,12653.120117,12653.040039,12661.969727,12534.330078,12604.530273,12602.709961,12630.639648,12492.25,12573.269531,12573.730469,12784.730469,12573.040039,12777.089844,12776.330078,12779.580078,12690.049805,12727.209961
556,12602.709961,12630.639648,12492.25,12573.269531,12573.730469,12784.730469,12573.040039,12777.089844,12776.330078,12779.580078,12690.049805,12727.209961,12728.730469,12829.230469,12645.099609,12805.540039,12796.980469,12921.94043,12754.610352,12908.700195
557,12573.730469,12784.730469,12573.040039,12777.089844,12776.330078,12779.580078,12690.049805,12727.209961,12728.730469,12829.230469,12645.099609,12805.540039,12796.980469,12921.94043,12754.610352,12908.700195,12909.610352,12977.570312,12889.929688,12943.360352
558,12776.330078,12779.580078,12690.049805,12727.209961,12728.730469,12829.230469,12645.099609,12805.540039,12796.980469,12921.94043,12754.610352,12908.700195,12909.610352,12977.570312,12889.929688,12943.360352,12942.679688,12942.830078,12810.349609,12822.570312
559,12796.980469,12921.94043,12754.610352,12908.700195,12909.610352,12977.570312,12889.929688,12943.360352,12942.679688,12942.830078,12810.349609,12822.570312,12820.450195,12820.450195,12583.410156,12721.459961,12720.929688,12730.089844,12521.839844,12617.320312
560,12909.610352,12977.570312,12889.929688,12943.360352,12942.679688,12942.830078,12810.349609,12822.570312,12820.450195,12820.450195,12583.410156,12721.459961,12720.929688,12730.089844,12521.839844,12617.320312,12617.769531,12732.769531,12617.620117,12676.049805
561,12617.769531,12732.769531,12617.620117,12676.049805,12680.589844,12931.219727,12680.589844,12887.929688,12888.910156,13117.740234,12888.530273,13075.660156,13075.349609,13128.639648,13042.849609,13073.009766,13071.719727,13082.660156,13006.480469,13008.679688
562,12680.589844,12931.219727,12680.589844,12887.929688,12888.910156,13117.740234,12888.530273,13075.660156,13075.349609,13128.639648,13042.849609,13073.009766,13071.719727,13082.660156,13006.480469,13008.679688,13007.469727,13074.830078,12951.160156,12976.129883
563,13158.099609,13202.650391,13115.240234,13175.639648,13174.730469,13200.230469,13125.089844,13165.19043,13163.150391,13208.219727,13094.959961,13207.950195,13204.929688,13205.009766,13112.94043,13169.429688,13168.110352,13223.009766,13142.099609,13172.139648
564,13204.929688,13205.009766,13112.94043,13169.429688,13168.110352,13223.009766,13142.099609,13172.139648,13157.469727,13192.889648,13138.230469,13164.780273,13163.240234,13269.349609,13145.849609,13250.110352,13251.200195,13281.320312,13244.849609,13275.200195
565,13157.469727,13192.889648,13138.230469,13164.780273,13163.240234,13269.349609,13145.849609,13250.110352,13251.200195,13281.320312,13244.849609,13275.200195,13274.580078,13276.150391,13230.05957,13271.639648,13272.099609,13330.759766,13186.599609,13203.580078
566,13163.240234,13269.349609,13145.849609,13250.110352,13251.200195,13281.320312,13244.849609,13275.200195,13274.580078,13276.150391,13230.05957,13271.639648,13272.099609,13330.759766,13186.599609,13203.580078,13198.30957,13205.05957,13120.339844,13172.759766
567,13198.30957,13205.05957,13120.339844,13172.759766,13171.370117,13171.370117,13046.459961,13057.459961,13052.820312,13175.509766,13027.200195,13157.969727,13157.740234,13176.169922,13115.459961,13124.669922,13122.740234,13147.320312,13081.120117,13102.990234
568,13171.370117,13171.370117,13046.459961,13057.459961,13052.820312,13175.509766,13027.200195,13157.969727,13157.740234,13176.169922,13115.459961,13124.669922,13122.740234,13147.320312,13081.120117,13102.990234,13103.459961,13144.80957,13081.269531,13107.480469
569,13122.740234,13147.320312,13081.120117,13102.990234,13103.459961,13144.80957,13081.269531,13107.480469,13101.290039,13101.370117,12978.910156,13000.709961,13002.719727,13151.870117,13002.639648,13090.839844,13092.150391,13092.389648,12977.089844,13035.94043
570,13036.089844,13095.910156,13018.740234,13047.480469,13045.230469,13294.129883,13045.080078,13292.0,13289.530273,13320.269531,13266.219727,13306.639648,13308.55957,13324.099609,13251.389648,13254.290039,13254.599609,13354.339844,13253.209961,13323.360352
571,13588.570312,13593.150391,13526.669922,13553.099609,13552.330078,13582.120117,13517.80957,13564.639648,13565.410156,13626.480469,13556.740234,13577.959961,13575.169922,13599.019531,13503.0,13596.929688,13597.240234,13647.099609,13571.530273,13579.469727
572,13597.240234,13647.099609,13571.530273,13579.469727,13577.849609,13601.900391,13521.679688,13558.919922,13559.919922,13620.209961,13457.25,13457.549805,13458.629883,13480.370117,13406.910156,13413.509766,13413.469727,13522.830078,13413.469727,13485.969727
573,13458.629883,13480.370117,13406.910156,13413.509766,13413.469727,13522.830078,13413.469727,13485.969727,13485.889648,13487.660156,13367.269531,13437.129883,13437.660156,13598.25,13437.660156,13515.110352,13515.299805,13567.05957,13424.919922,13482.360352
574,13437.660156,13598.25,13437.660156,13515.110352,13515.299805,13567.05957,13424.919922,13482.360352,13479.209961,13536.269531,13439.120117,13494.610352,13495.179688,13594.330078,13495.179688,13575.360352,13569.179688,13661.870117,13568.75,13610.150391
